file,start_time,end_time,A NE Pacific,B NE Pacific
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,49020,49050,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,65000,65030,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,85440,85470,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,28240,28270,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,154460,154490,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,137520,137550,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,173340,173370,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,28760,28790,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,94640,94670,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,112780,112810,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,39760,39790,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,227120,227150,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,187200,187230,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,79920,79950,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107020,107050,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,201520,201550,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,220560,220590,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,73180,73210,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,53660,53690,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,163300,163330,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,208940,208970,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,50420,50450,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,91460,91490,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,126360,126390,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,196440,196470,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,223760,223790,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,193820,193850,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,36460,36490,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,73740,73770,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,45840,45870,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,7440,7470,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,19780,19810,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,65580,65610,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,114120,114150,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,199000,199030,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,200660,200690,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,21540,21570,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,158080,158110,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,133360,133390,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,88360,88390,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,85240,85270,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,203200,203230,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,197180,197210,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,32960,32990,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,129420,129450,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,208560,208590,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,116420,116450,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,152520,152550,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,118060,118090,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,141040,141070,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,198820,198850,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,167960,167990,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,124440,124470,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,26940,26970,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,189360,189390,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,23000,23030,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,12160,12190,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29820,29850,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,115200,115230,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,124660,124690,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,178800,178830,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,18760,18790,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,118800,118830,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,1360,1390,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,139500,139530,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,92540,92570,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,55120,55150,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,76600,76630,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,102880,102910,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,191760,191790,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,177120,177150,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,104520,104550,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,175560,175590,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,204760,204790,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,113300,113330,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,177620,177650,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,188940,188970,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,48840,48870,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,74500,74530,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,189840,189870,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,192200,192230,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,58840,58870,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,214620,214650,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,109800,109830,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,132340,132370,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,162640,162670,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,49740,49770,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,191300,191330,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,225840,225870,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,225620,225650,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,69440,69470,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,167900,167930,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232180,232210,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,147740,147770,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,127200,127230,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,145120,145150,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,124100,124130,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,64980,65010,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,85620,85650,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,53900,53930,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,143760,143790,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,77380,77410,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,136820,136850,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,151560,151590,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,174860,174890,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116520,116550,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,96260,96290,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,113660,113690,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,206140,206170,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,17120,17150,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,233340,233370,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,95180,95210,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,71680,71710,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,163320,163350,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,186580,186610,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,9080,9110,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,199980,200010,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,191920,191950,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,209700,209730,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,33680,33710,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,127060,127090,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,97420,97450,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,6720,6750,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,83120,83150,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,210240,210270,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,106660,106690,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,35080,35110,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232100,232130,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,33060,33090,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,82820,82850,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,112080,112110,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,189840,189870,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,89300,89330,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,67440,67470,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,229520,229550,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,69520,69550,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,188660,188690,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,69000,69030,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,182640,182670,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,165040,165070,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,233300,233330,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,60020,60050,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,194560,194590,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,183740,183770,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,77580,77610,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,109740,109770,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,102080,102110,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,204520,204550,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,199600,199630,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,109860,109890,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,71800,71830,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,177560,177590,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,39900,39930,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,227560,227590,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,216980,217010,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,157580,157610,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,183940,183970,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,12900,12930,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,128680,128710,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,52820,52850,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,37420,37450,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,86120,86150,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,208520,208550,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,4360,4390,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,133380,133410,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,59780,59810,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,220040,220070,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,160300,160330,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,14780,14810,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,111880,111910,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,128020,128050,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,151460,151490,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,94820,94850,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,177100,177130,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,130120,130150,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,36560,36590,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,84200,84230,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,178040,178070,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,44780,44810,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,211380,211410,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,38060,38090,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,100760,100790,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,82240,82270,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,12340,12370,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,107800,107830,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,47360,47390,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,164220,164250,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,98600,98630,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,214940,214970,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,21360,21390,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,99700,99730,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,186740,186770,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,12860,12890,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,76620,76650,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,118620,118650,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,2420,2450,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,41800,41830,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,201920,201950,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,194260,194290,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,21680,21710,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,14040,14070,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,16940,16970,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,3580,3610,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,44420,44450,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,50100,50130,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,188980,189010,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,175780,175810,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,222940,222970,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,62720,62750,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,77800,77830,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,19900,19930,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,197540,197570,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,180280,180310,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,98960,98990,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,223700,223730,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,49340,49370,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,203000,203030,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,85540,85570,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,213320,213350,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,14320,14350,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,138260,138290,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,35380,35410,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,134420,134450,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,122940,122970,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,41640,41670,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,192660,192690,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,65960,65990,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,48700,48730,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,109620,109650,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,176940,176970,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,232800,232830,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,43220,43250,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,37980,38010,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,9140,9170,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,215700,215730,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,36940,36970,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,16160,16190,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,94880,94910,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,111220,111250,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,24120,24150,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,7940,7970,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,208160,208190,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,67220,67250,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,122340,122370,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,60240,60270,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,70560,70590,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,207320,207350,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,92500,92530,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,107380,107410,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,11780,11810,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,159140,159170,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,180600,180630,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,105180,105210,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,22200,22230,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,155500,155530,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,98320,98350,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,33060,33090,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,61280,61310,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,25920,25950,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,92300,92330,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,114900,114930,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,74820,74850,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,96280,96310,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,130560,130590,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,186600,186630,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,232000,232030,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,231940,231970,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,740,770,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,4380,4410,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,93860,93890,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,25080,25110,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,77400,77430,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,103720,103750,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,59900,59930,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,179260,179290,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,132540,132570,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,165200,165230,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,207720,207750,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,75540,75570,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,19640,19670,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,211140,211170,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,57100,57130,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,197580,197610,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,34220,34250,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,207260,207290,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,225880,225910,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,59860,59890,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,58520,58550,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,196280,196310,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,49160,49190,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,100940,100970,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,100140,100170,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,148020,148050,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,45460,45490,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,20480,20510,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,42460,42490,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,125640,125670,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,30040,30070,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116580,116610,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,174020,174050,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,122760,122790,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,47480,47510,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,170020,170050,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,58800,58830,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,207020,207050,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,201260,201290,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,58180,58210,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,96460,96490,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,11840,11870,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,155260,155290,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,211320,211350,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,82820,82850,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,222500,222530,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,190060,190090,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,203220,203250,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,55560,55590,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,50320,50350,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,49720,49750,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,234280,234310,0,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,175680,175710,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,145820,145850,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,51740,51770,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,182400,182430,0,0
..\..\data\raw\DCPP01A_d01_121115_054102.d100.x.wav,78760,78790,0,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,100940,100970,0,0
